gbifID,countryCode,locality,individualCount,decimalLatitude,decimalLongitude,depth,day,month,year
2463440753,US,,,24.55821,-81.61525,7.9,8.0,10.0,2014.0
2463438041,US,,,24.55422,-81.58886,5.8,2.0,10.0,2014.0
2463438036,US,,,24.55422,-81.58886,5.8,2.0,10.0,2014.0
2463434904,US,,,24.55422,-81.58886,5.8,2.0,10.0,2014.0
2463429886,US,,,24.47432,-81.90215,10.1,20.0,6.0,2014.0
2463428920,US,,,24.76471,-80.75353,9.6,10.0,7.0,2014.0
2463425069,US,,,24.76471,-80.75353,9.6,10.0,7.0,2014.0
2463420445,US,,,24.60288,-81.17254,27.0,8.0,7.0,2014.0
2463419775,US,,,24.95123,-80.45377,13.3,13.0,8.0,2014.0
2463419766,US,,,24.95123,-80.45377,13.3,13.0,8.0,2014.0
2463419696,US,,,24.95046,-80.45252,19.1,13.0,8.0,2014.0
2463417303,US,,,24.88726,-80.54875,27.9,12.0,8.0,2014.0
2463416832,US,,,24.70409,-80.86994,17.6,8.0,9.0,2014.0
2463412283,US,,,24.80915,-80.67367,14.6,7.0,8.0,2014.0
2463405652,US,,,24.6633,-81.0991,6.6,25.0,6.0,2014.0
2463399547,US,,,24.74736,-80.92499,5.2,15.0,10.0,2014.0
2463384433,US,,,25.2644,-80.17878,20.9,27.0,8.0,2014.0
2463380577,US,,,25.26487,-80.17883,20.0,27.0,8.0,2014.0
2463380277,US,,,25.14509,-80.25503,9.3,10.0,9.0,2014.0
2463373889,US,,,25.14832,-80.27409,8.2,9.0,9.0,2014.0
2463373431,US,,,25.29507,-80.24345,3.9,18.0,9.0,2014.0
2463367767,US,,,25.35728,-80.14037,14.3,30.0,9.0,2014.0
2463367525,US,,,25.36215,-80.13837,15.1,10.0,9.0,2014.0
2463366911,US,,,25.06844,-80.39244,2.6,21.0,8.0,2014.0
2463353768,US,,,25.60501,-80.09017,23.2,1.0,10.0,2014.0
2463353607,US,,,25.37997,-80.13153,28.4,10.0,9.0,2014.0
2463336486,US,,,25.43735,-80.1911,3.5,6.0,8.0,2014.0
2463330857,US,,,25.004033,-80.3838,15.9,9.0,6.0,2011.0
2463329635,US,,,25.004033,-80.3838,15.9,9.0,6.0,2011.0
2463328497,US,,,25.003967,-80.38355,15.5,9.0,6.0,2011.0
2463327494,US,,,25.003967,-80.38355,15.5,9.0,6.0,2011.0
2463325949,US,,,25.3631,-80.138217,19.2,7.0,6.0,2011.0
2463325941,US,,,25.363233,-80.138033,24.2,7.0,6.0,2011.0
2463321357,US,,,24.558217,-81.334767,27.3,5.0,6.0,2011.0
2463320206,US,,,24.5589,-81.332583,27.6,5.0,6.0,2011.0
2463320195,US,,,24.5589,-81.332583,27.6,5.0,6.0,2011.0
2463319471,US,,,24.4491,-81.879417,20.9,3.0,6.0,2011.0
2463318962,US,,,24.558933,-81.332417,27.4,5.0,6.0,2011.0
2463318955,US,,,24.558933,-81.332417,27.4,5.0,6.0,2011.0
2463318598,US,,,24.468067,-81.77235,21.6,4.0,6.0,2011.0
2463317204,US,,,24.558217,-81.334767,27.3,5.0,6.0,2011.0
2463316510,US,,,24.44825,-81.883433,23.6,3.0,6.0,2011.0
2463314510,US,,,24.49005,-81.656967,25.3,11.0,6.0,2011.0
2463314184,US,,,24.448267,-81.8833,22.4,3.0,6.0,2011.0
2463314180,US,,,24.448267,-81.8833,22.4,3.0,6.0,2011.0
2463307628,US,,,25.431367,-80.121267,12.7,6.0,6.0,2011.0
2463307058,US,,,25.5757,-80.092333,20.9,6.0,6.0,2011.0
2463301828,US,,,25.271617,-80.175467,19.8,7.0,6.0,2011.0
2463299348,US,,,24.615533,-81.140517,12.5,5.0,6.0,2011.0
2463294566,US,,,24.453717,-81.850717,21.3,3.0,6.0,2011.0
2463286229,US,,,24.48726,-81.7231,9.1,11.0,7.0,2011.0
2463286134,US,,,24.50695,-81.709133,7.0,24.0,8.0,2011.0
2463284940,US,,,24.50695,-81.709133,7.0,24.0,8.0,2011.0
2463284701,US,,,24.49957,-81.71959,9.1,24.0,8.0,2011.0
2463283563,US,,,24.49957,-81.71959,9.1,24.0,8.0,2011.0
2463281359,US,,,24.489317,-81.66035,19.7,11.0,6.0,2011.0
2463248214,US,,,25.221067,-80.204067,24.1,7.0,6.0,2011.0
2463245938,US,,,25.220883,-80.204117,23.9,7.0,6.0,2011.0
2463243769,US,,,25.20855,-80.21685,13.4,7.0,6.0,2011.0
2463238997,US,,,25.540967,-80.095617,19.8,6.0,6.0,2011.0
2463237585,US,,,25.329167,-80.170883,11.1,7.0,6.0,2011.0
2463233458,US,,,25.329167,-80.170883,11.1,7.0,6.0,2011.0
2463228255,US,,,25.453048,-80.14239,5.6,30.0,8.0,2011.0
2463228175,US,,,25.407486,-80.144274,6.1,1.0,9.0,2011.0
2463228165,US,,,25.407486,-80.144274,6.1,1.0,9.0,2011.0
2463228163,US,,,25.407486,-80.144274,6.1,1.0,9.0,2011.0
2463225974,US,,,25.407486,-80.144274,6.1,1.0,9.0,2011.0
2463217377,US,,,25.005967,-80.3746,26.7,9.0,6.0,2011.0
2463216369,US,,,25.005967,-80.3746,26.7,9.0,6.0,2011.0
2463215303,US,,,25.005867,-80.374533,27.4,9.0,6.0,2011.0
2463211619,US,,,25.029467,-80.354317,10.5,17.0,8.0,2011.0
2463206629,US,,,25.132483,-80.292283,8.2,4.0,8.0,2011.0
2463202175,US,,,25.150017,-80.268317,11.3,31.0,8.0,2011.0
2463200876,US,,,25.1758,-80.268333,3.8,3.0,8.0,2011.0
2463197416,US,,,24.77599,-80.71569,19.8,4.0,8.0,2011.0
2463197415,US,,,24.77599,-80.71569,19.8,4.0,8.0,2011.0
2463197414,US,,,24.77599,-80.71569,19.8,4.0,8.0,2011.0
2463197410,US,,,24.77599,-80.71569,26.4,4.0,8.0,2011.0
2463197408,US,,,24.77599,-80.71569,19.8,4.0,8.0,2011.0
2463196806,US,,,25.069917,-80.370167,3.2,2.0,8.0,2011.0
2463196514,US,,,24.8797,-80.562567,16.5,10.0,6.0,2011.0
2463192967,US,,,24.798333,-80.68635,16.2,10.0,6.0,2011.0
2463192677,US,,,24.7209,-80.83038,16.2,12.0,7.0,2011.0
2463191172,US,,,24.796383,-80.68855,16.5,10.0,6.0,2011.0
2463190815,US,,,24.798417,-80.68635,14.6,10.0,6.0,2011.0
2463190350,US,,,24.77599,-80.71569,19.8,4.0,8.0,2011.0
2463190345,US,,,24.77599,-80.71569,26.4,4.0,8.0,2011.0
2463190343,US,,,24.77599,-80.71569,19.8,4.0,8.0,2011.0
2463190170,US,,,24.781317,-80.704333,24.4,10.0,6.0,2011.0
2463189372,US,,,24.77599,-80.71569,26.4,4.0,8.0,2011.0
2463189366,US,,,24.77599,-80.71569,26.4,4.0,8.0,2011.0
2463189364,US,,,24.77599,-80.71569,19.8,4.0,8.0,2011.0
2463188507,US,,,24.72156,-80.8346,9.1,12.0,7.0,2011.0
2463178809,US,,,24.586117,-81.234167,20.0,5.0,6.0,2011.0
2463173123,US,,,24.690684,-81.028754,6.1,16.0,6.0,2011.0
2463172793,US,,,24.56005,-81.335533,20.4,5.0,6.0,2011.0
2463171038,US,,,24.690684,-81.028754,6.1,16.0,6.0,2011.0
2463170422,US,,,24.442233,-81.860433,24.2,3.0,6.0,2011.0
2463167005,US,,,24.5602,-81.3446,10.4,21.0,7.0,2011.0
2463164837,US,,,24.514467,-81.53865,18.0,11.0,6.0,2011.0
2463162622,US,,,24.514033,-81.594883,9.3,11.0,6.0,2011.0
2463162615,US,,,24.514033,-81.594883,9.3,11.0,6.0,2011.0
2463159559,US,,,24.514033,-81.594883,9.3,11.0,6.0,2011.0
2463159412,US,,,24.469367,-81.749367,20.7,4.0,6.0,2011.0
2463158551,US,,,24.514033,-81.594883,9.3,11.0,6.0,2011.0
2463133156,US,,,24.558217,-81.334767,27.3,5.0,6.0,2011.0
2463132167,US,,,25.377167,-80.13425,25.6,6.0,6.0,2011.0
2463132098,US,,,24.5589,-81.332583,27.6,5.0,6.0,2011.0
2463132094,US,,,24.558933,-81.332417,27.4,5.0,6.0,2011.0
2463132027,US,,,24.558183,-81.3348,26.5,5.0,6.0,2011.0
2463130781,US,,,24.463767,-81.822333,22.7,4.0,6.0,2011.0
2463129742,US,,,24.463767,-81.822333,22.7,4.0,6.0,2011.0
2463129013,US,,,24.467567,-81.77725,23.0,4.0,6.0,2011.0
2463129011,US,,,24.467567,-81.77725,23.0,4.0,6.0,2011.0
2463125616,US,,,24.4902,-81.656967,21.0,11.0,6.0,2011.0
2463121878,US,,,25.5757,-80.092333,20.9,6.0,6.0,2011.0
2463121074,US,,,25.5757,-80.092333,20.9,6.0,6.0,2011.0
2463117637,US,,,24.685383,-80.922083,15.2,8.0,7.0,2011.0
2463116090,US,,,25.454078,-80.158941,5.3,31.0,8.0,2011.0
2463115646,US,,,24.615533,-81.140517,12.5,5.0,6.0,2011.0
2463115067,US,,,25.454078,-80.158941,5.3,31.0,8.0,2011.0
2463113947,US,,,25.271617,-80.175467,19.8,7.0,6.0,2011.0
2463112072,US,,,24.61518,-81.13717,12.7,27.0,6.0,2011.0
2463111885,US,,,24.69205,-80.9758,7.6,14.0,9.0,2011.0
2463105753,US,,,24.4538,-81.850767,21.0,3.0,6.0,2011.0
2463103614,US,,,24.45325,-81.86025,15.7,3.0,6.0,2011.0
2463098194,US,,,24.49285,-81.713967,8.4,23.0,8.0,2011.0
2463094057,US,,,24.50695,-81.709133,7.0,24.0,8.0,2011.0
2463088865,US,,,24.54215,-81.410767,14.6,11.0,6.0,2011.0
2463088775,US,,,24.546717,-81.401517,7.5,13.0,7.0,2011.0
2463081254,US,,,24.904583,-80.6172,4.1,3.0,8.0,2011.0
2463076938,US,,,24.954983,-80.457933,6.6,16.0,8.0,2011.0
2463075385,US,,,24.94795,-80.4551,15.1,10.0,6.0,2011.0
2463075284,US,,,24.94585,-80.460017,9.8,10.0,6.0,2011.0
2463066234,US,,,25.220883,-80.204117,23.9,7.0,6.0,2011.0
2463065158,US,,,25.221067,-80.204067,24.1,7.0,6.0,2011.0
2463061080,US,,,25.540967,-80.095617,19.8,6.0,6.0,2011.0
2463039848,US,,,25.158667,-80.239517,24.7,8.0,6.0,2011.0
2463039829,US,,,25.158667,-80.239517,24.7,8.0,6.0,2011.0
2463037294,US,,,25.005967,-80.3746,26.7,9.0,6.0,2011.0
2463037006,US,,,25.279494,-80.178442,12.5,8.0,9.0,2011.0
2463036571,US,,,24.967933,-80.442233,19.2,10.0,6.0,2011.0
2463036131,US,,,25.268167,-80.176817,23.8,7.0,6.0,2011.0
2463034862,US,,,25.063967,-80.322617,13.1,8.0,6.0,2011.0
2463034379,US,,,25.005967,-80.3746,26.7,9.0,6.0,2011.0
2463033097,US,,,25.1072,-80.302883,6.1,8.0,6.0,2011.0
2463032035,US,,,25.1072,-80.302883,6.1,8.0,6.0,2011.0
2463031583,US,,,25.039467,-80.34435,8.4,18.0,8.0,2011.0
2463027529,US,,,25.132483,-80.292283,8.2,4.0,8.0,2011.0
2463027164,US,,,24.99135,-80.41005,8.2,16.0,8.0,2011.0
2463018046,US,,,25.238133,-80.270517,4.1,3.0,8.0,2011.0
2463017410,US,,,24.879733,-80.5624,16.2,10.0,6.0,2011.0
2463015703,US,,,25.069917,-80.370167,3.2,2.0,8.0,2011.0
2463014436,US,,,24.77599,-80.71569,26.4,4.0,8.0,2011.0
2463013655,US,,,24.893317,-80.54065,22.9,11.0,8.0,2011.0
2463012283,US,,,24.77599,-80.71569,19.8,4.0,8.0,2011.0
2463010428,US,,,24.72156,-80.8346,9.1,12.0,7.0,2011.0
2463009396,US,,,24.77599,-80.71569,19.8,4.0,8.0,2011.0
2463009392,US,,,24.77599,-80.71569,19.8,4.0,8.0,2011.0
2463009311,US,,,24.796383,-80.68855,16.5,10.0,6.0,2011.0
2463009230,US,,,24.781317,-80.704333,24.4,10.0,6.0,2011.0
2463007571,US,,,24.782917,-80.701617,25.1,10.0,6.0,2011.0
2463003627,US,,,24.783267,-80.7017,22.7,10.0,6.0,2011.0
2462999210,US,,,24.590967,-81.22165,16.0,5.0,6.0,2011.0
2462997927,US,,,24.918167,-80.5354,5.6,11.0,8.0,2011.0
2462992071,US,,,24.690684,-81.028754,6.1,16.0,6.0,2011.0
2462991633,US,,,24.506217,-81.57385,22.4,11.0,6.0,2011.0
2462989643,US,,,24.506217,-81.57385,22.4,11.0,6.0,2011.0
2462988820,US,,,24.560067,-81.335433,23.0,5.0,6.0,2011.0
2462988549,US,,,24.442233,-81.860433,24.2,3.0,6.0,2011.0
2462986994,US,,,24.5602,-81.3446,10.4,21.0,7.0,2011.0
2462986814,US,,,24.514467,-81.53865,18.0,11.0,6.0,2011.0
2462984662,US,,,24.466717,-81.746533,20.1,4.0,6.0,2011.0
2462980556,US,,,24.514033,-81.594883,9.3,11.0,6.0,2011.0
2462979562,US,,,24.514033,-81.594883,9.3,11.0,6.0,2011.0
2462975838,US,,,24.503233,-81.6226,5.0,20.0,7.0,2011.0
2462968688,US,,,24.57065,-81.380433,9.5,21.0,7.0,2011.0
2462965196,US,,,24.563733,-81.48145,7.9,19.0,7.0,2011.0
2460151698,PA,,,9.339767,-82.224442,,25.0,10.0,2019.0
2460114281,CU,,,21.101863,-75.933813,,13.0,11.0,2019.0
2460024671,AU,,,-27.417304,153.555045,,15.0,11.0,2019.0
2459995930,DO,,,18.333662,-68.812997,,6.0,4.0,2019.0
2457529908,US,,,25.230967,-80.19945,20.0,22.0,6.0,2012.0
2457529089,US,,,24.609567,-81.141817,23.3,28.0,9.0,2012.0
2457528874,US,,,24.618517,-81.131567,12.8,28.0,9.0,2012.0
2457525007,US,,,24.609567,-81.141817,23.3,28.0,9.0,2012.0
2457522847,US,,,24.618517,-81.131567,12.8,28.0,9.0,2012.0
2457499566,US,,,24.609567,-81.141817,23.3,28.0,9.0,2012.0
2457499540,US,,,24.609567,-81.141817,23.3,28.0,9.0,2012.0
2457480952,US,,,25.148033,-80.2633,11.7,20.0,9.0,2012.0
2457480010,US,,,25.22775,-80.20115,17.8,22.0,6.0,2012.0
2457479026,US,,,25.0169,-80.368167,8.1,17.0,7.0,2012.0
2457467182,US,,,24.623633,-81.106017,15.5,5.0,7.0,2012.0
2457465282,US,,,24.623633,-81.106017,15.5,5.0,7.0,2012.0
2457464658,US,,,24.920367,-80.503933,14.9,31.0,8.0,2012.0
2457454344,US,,,24.920367,-80.503933,14.9,31.0,8.0,2012.0
2457449364,US,,,24.920367,-80.503933,14.9,31.0,8.0,2012.0
2457449359,US,,,24.920367,-80.503933,14.9,31.0,8.0,2012.0
2457439025,US,,,24.478267,-81.7095,20.0,15.0,8.0,2012.0
2457421016,US,,,24.616167,-81.391517,2.4,10.0,10.0,2012.0
2457420740,US,,,24.616167,-81.391517,2.4,10.0,10.0,2012.0
2457420198,US,,,24.616167,-81.391517,2.4,10.0,10.0,2012.0
2457409219,US,,,24.5066,-81.7097,5.6,13.0,8.0,2012.0
2457407115,US,,,24.5066,-81.7097,5.6,13.0,8.0,2012.0
2457403307,US,,,25.312033,-80.152433,29.1,8.0,8.0,2012.0
2457403168,US,,,25.312017,-80.152433,26.7,8.0,8.0,2012.0
2457403007,US,,,25.312017,-80.152433,26.7,8.0,8.0,2012.0
2457402908,US,,,25.312033,-80.152433,29.1,8.0,8.0,2012.0
2457402878,US,,,25.312033,-80.152433,29.1,8.0,8.0,2012.0
2457386819,US,,,25.539317,-80.1131,6.3,21.0,8.0,2012.0
2457376666,US,,,25.293967,-80.1628,21.9,8.0,8.0,2012.0
2457340287,US,,,25.2706,-80.178117,15.5,22.0,6.0,2012.0
2457339875,US,,,25.237233,-80.1937,26.8,22.0,6.0,2012.0
2457339189,US,,,25.2706,-80.178117,15.5,22.0,6.0,2012.0
2457325257,US,,,25.1654,-80.2347,21.3,21.0,6.0,2012.0
2457314343,US,,,25.03815,-80.3425,23.0,21.0,6.0,2012.0
2457299652,US,,,25.147783,-80.293183,6.1,21.0,9.0,2012.0
2457274462,US,,,24.910717,-80.5141,21.3,30.0,8.0,2012.0
2457273740,US,,,24.937717,-80.473367,15.7,23.0,6.0,2012.0
2457273337,US,,,24.937717,-80.473367,15.7,23.0,6.0,2012.0
2457273235,US,,,24.910717,-80.5141,21.3,30.0,8.0,2012.0
2457272314,US,,,24.910717,-80.5141,21.3,30.0,8.0,2012.0
2457269611,US,,,24.905283,-80.5244,20.1,30.0,8.0,2012.0
2457267007,US,,,24.905283,-80.5244,20.1,30.0,8.0,2012.0
2457256470,US,,,24.66025,-80.995483,7.5,16.0,7.0,2012.0
2457250785,US,,,24.620983,-81.13655,8.7,9.0,8.0,2012.0
2457232285,US,,,24.666783,-81.069517,5.8,2.0,7.0,2012.0
2457230690,US,,,24.537667,-81.471,23.9,2.0,11.0,2012.0
2457228704,US,,,24.537667,-81.471,23.9,2.0,11.0,2012.0
2457228623,US,,,24.537667,-81.471,23.9,2.0,11.0,2012.0
2457227898,US,,,24.503717,-81.5858,22.0,22.0,8.0,2012.0
2457227256,US,,,24.537667,-81.471,23.9,2.0,11.0,2012.0
2457227041,US,,,24.503717,-81.5858,22.0,22.0,8.0,2012.0
2457222344,US,,,24.456967,-81.8656,8.7,13.0,7.0,2012.0
2457221378,US,,,24.456967,-81.8656,8.7,13.0,7.0,2012.0
2457220222,US,,,24.456967,-81.8656,8.7,13.0,7.0,2012.0
2457219924,US,,,24.4419,-81.942033,12.8,19.0,6.0,2012.0
2457216008,US,,,24.4419,-81.942033,15.5,19.0,6.0,2012.0
2457215835,US,,,24.550817,-81.376133,17.1,26.0,9.0,2012.0
2457215242,US,,,24.55045,-81.375883,20.7,26.0,9.0,2012.0
2457213604,US,,,24.55045,-81.375883,20.7,26.0,9.0,2012.0
2457208702,US,,,24.518317,-81.533983,10.1,6.0,11.0,2012.0
2457203299,US,,,24.53875,-81.47005,9.9,2.0,11.0,2012.0
2457203247,US,,,24.53875,-81.47005,9.9,2.0,11.0,2012.0
2457203008,US,,,24.53875,-81.47005,9.9,2.0,11.0,2012.0
2457201891,US,,,24.522967,-81.571967,8.2,6.0,11.0,2012.0
2457201732,US,,,24.53875,-81.47005,9.9,2.0,11.0,2012.0
2457201727,US,,,24.53875,-81.47005,9.9,2.0,11.0,2012.0
2457201422,US,,,24.507217,-81.606117,9.6,21.0,8.0,2012.0
2457201218,US,,,24.507217,-81.606117,9.6,21.0,8.0,2012.0
2457200711,US,,,24.507217,-81.606117,9.6,21.0,8.0,2012.0
2457200604,US,,,24.522967,-81.571967,8.2,6.0,11.0,2012.0
2457200510,US,,,24.507217,-81.606117,9.6,21.0,8.0,2012.0
2457199339,US,,,24.507217,-81.606117,9.6,21.0,8.0,2012.0
2457196584,US,,,24.521917,-81.524533,7.0,6.0,11.0,2012.0
2457178134,US,,,24.479833,-81.872567,8.7,8.0,10.0,2012.0
2457177412,US,,,24.479833,-81.872567,8.7,8.0,10.0,2012.0
2457175947,US,,,24.58,-81.454933,8.2,16.0,10.0,2012.0
2457174986,US,,,24.58,-81.454933,8.2,16.0,10.0,2012.0
2457174234,US,,,24.58,-81.454933,8.2,16.0,10.0,2012.0
2457173314,US,,,24.538517,-81.452883,7.0,2.0,11.0,2012.0
2457173201,US,,,24.530217,-81.6275,6.7,21.0,8.0,2012.0
2457172758,US,,,24.530283,-81.627083,7.3,21.0,8.0,2012.0
2457171996,US,,,24.530217,-81.6275,6.7,21.0,8.0,2012.0
2456526352,VI,,,18.340533,-64.976875,,26.0,8.0,2019.0
2456293281,US,,,25.337683,-80.153567,9.5,15.0,11.0,2010.0
2456289656,US,,,25.3314,-80.175983,9.8,1.0,10.0,2010.0
2456271804,US,,,25.21925,-80.2054,16.2,2.0,10.0,2010.0
2456271367,US,,,25.474667,-80.1557,4.4,10.0,11.0,2010.0
2456269221,US,,,25.21925,-80.2054,16.2,2.0,10.0,2010.0
2456267635,US,,,25.197417,-80.20955,29.0,2.0,10.0,2010.0
2456266805,US,,,25.197417,-80.20955,29.0,2.0,10.0,2010.0
2456266669,US,,,25.16246,-80.23679,23.8,25.0,8.0,2010.0
2456264602,US,,,25.197417,-80.20955,29.0,2.0,10.0,2010.0
2456264487,US,,,25.197417,-80.20955,29.0,2.0,10.0,2010.0
2456262110,US,,,25.22865,-80.201483,16.3,2.0,10.0,2010.0
2456261441,US,,,25.22475,-80.20265,18.6,2.0,10.0,2010.0
2456261120,US,,,25.22475,-80.20265,18.6,2.0,10.0,2010.0
2456253594,US,,,24.97112,-80.44248,10.7,27.0,7.0,2010.0
2456252555,US,,,24.97112,-80.44248,10.7,27.0,7.0,2010.0
2456250848,US,,,25.01128,-80.37329,4.4,18.0,8.0,2010.0
2456244076,US,,,24.99035,-80.41097,7.5,26.0,7.0,2010.0
2456204795,US,,,25.297983,-80.196783,8.8,1.0,10.0,2010.0
2456183415,US,,,24.87052,-80.575,18.6,4.0,8.0,2010.0
2456164269,US,,,24.65295,-81.00797,24.4,15.0,7.0,2010.0
2456157006,US,,,24.592417,-81.2241,10.8,7.0,9.0,2010.0
2456153458,US,,,24.62282,-81.1108,15.9,15.0,7.0,2010.0
2456148880,US,,,24.64578,-81.03411,17.5,15.0,7.0,2010.0
2456145639,US,,,24.64578,-81.03411,17.5,15.0,7.0,2010.0
2456121922,US,,,24.90625,-80.61424,4.7,12.0,8.0,2010.0
2456118424,US,,,24.90625,-80.61424,4.7,12.0,8.0,2010.0
2456117177,US,,,24.90625,-80.61424,4.3,12.0,8.0,2010.0
2456084997,US,,,24.47229,-81.75273,15.1,4.0,8.0,2010.0
2456043799,US,,,24.4533,-81.9054,10.7,14.0,7.0,2010.0
2456022928,US,,,24.615967,-81.39045,2.7,17.0,11.0,2010.0
2456021047,US,,,24.5141,-81.94131,4.7,14.0,7.0,2010.0
2455902478,US,,,24.681967,-82.77455,21.3,15.0,6.0,2010.0
2455894814,US,,,24.638233,-82.851667,15.9,17.0,6.0,2010.0
2451722501,BS,,,24.706381,-78.019539,,30.0,10.0,2019.0
2451694176,FJ,,,-17.582078,178.980998,,12.0,10.0,2019.0
2447999443,CU,,,21.102685,-75.937936,,18.0,2.0,2009.0
2447984082,KN,,,17.036511,-62.83554,,23.0,10.0,2019.0
2447933156,DO,,,18.218446,-70.56089,,1.0,7.0,2018.0
2446712664,AU,,,-16.676361,145.938864,,7.0,5.0,2014.0
2446710900,AU,"Watson's Bay, Lizard Island",,-14.661984,145.451431,,12.0,2.0,2012.0
2446710302,AU,Lizard Island Group,,-14.744915,145.505932,,15.0,9.0,2008.0
2446706325,AU,,,-14.651023,145.448169,,12.0,2.0,2012.0
2446705138,AU,Snake Pit,,-14.664807,145.582237,,11.0,2.0,2012.0
2446704774,AU,Lizard Island Group,,-14.67311,145.459156,,15.0,7.0,2010.0
2445143456,BZ,,,16.742018,-87.811423,,1.0,3.0,2014.0
2445110950,CW,,,12.186113,-69.034528,,19.0,10.0,2019.0
2445096023,KY,,,19.289793,-81.392997,,3.0,9.0,2018.0
2445075568,KY,,,19.352049,-81.164033,,15.0,5.0,2017.0
2445029477,ID,,,1.477893,125.236937,,26.0,9.0,2019.0
2445024993,FJ,,,-17.357257,178.438371,,7.0,10.0,2019.0
2444982623,DO,,,18.218308,-70.560957,,7.0,1.0,2018.0
2432632739,AU,,,-23.143158,113.7665,,6.0,7.0,2019.0
2432615859,AU,,,-23.142005,113.768784,,26.0,7.0,2019.0
2432602347,AU,,,-22.096,113.88704,,3.0,4.0,2019.0
2429545514,AU,,,-32.715,152.151111,,2.0,5.0,2018.0
2429541582,AU,,,-32.715,152.151111,,9.0,4.0,2011.0
2429520352,PA,,,9.255637,-82.14341,,2.0,6.0,2019.0
2429518564,ID,,,-8.275115,115.593383,,9.0,8.0,2018.0
2429331567,PA,,,9.363221,-82.282973,,24.0,2.0,2017.0
2429328392,AU,,,-22.646563,113.676969,,29.0,9.0,2019.0
2424193165,ZA,"M'Bibi, Sodwana Bay , Zululand",,-27.3167,32.7,,17.0,5.0,1981.0
2424189880,ZA,Port St. Johns,,-31.6333,29.5333,,,,
2424189825,MZ,L.Marques,,-25.978,32.604,,28.0,11.0,1992.0
2424189527,ZA,Richards Bay,,-28.7833,32.1,,,,
2424188489,ZA,Coffee Bay (S.Umtata River),,-31.9667,29.15,,,8.0,1943.0
2424186267,ZA,"Scttburgh , Natal",,-30.2667,30.7333,,28.0,11.0,1992.0
2424186112,MZ,Mocambique,,-26.15,32.7167,,,,
2424171604,ZA,"Chakas Rock , Natal",,-29.5,31.2333,,1.0,4.0,1962.0
2424171234,ZA,Nahoon River,,-32.9667,27.9,,,,
2424170222,MZ,Quilimane E. Coast of Africa,,-17.85,36.8833,,,,1883.0
2424169488,ZA,Port St Johns,,-31.6333,29.5333,,,11.0,1941.0
2424169225,ZA,E.London,,-33.0,27.95,,,,
2424168844,ZA,Durban bay,,-29.8833,31.0,,28.0,11.0,1992.0
2424167824,ZA,Durban bay,,-29.8833,31.0,,28.0,11.0,1992.0
2424167705,ZA,Gonubi Mouth,,-32.9167,28.0,,26.0,7.0,1965.0
2424167231,ZA,Swartkops River,,-33.85,25.5833,,22.0,4.0,1903.0
2423555843,AU,,1.0,-30.884962,153.037292,,1.0,1.0,2019.0
2423552930,AU,,1.0,-31.53307,159.052725,,2.0,4.0,2010.0
2423205895,DO,,,18.21856,-70.560189,,4.0,8.0,2019.0
2423190213,BZ,,,17.289755,-87.802859,,22.0,5.0,2016.0
2423184973,VI,,,18.317385,-64.990274,,11.0,9.0,2016.0
2423184291,BZ,,,17.290768,-87.831066,,24.0,5.0,2016.0
2423182832,VI,,,18.343552,-64.981893,,15.0,7.0,2016.0
2423181866,VI,,,18.349605,-64.991937,,7.0,6.0,2016.0
2423111198,ID,,,-2.210845,130.456473,,14.0,1.0,2019.0
2423109024,PA,,,9.372616,-82.294475,,24.0,2.0,2017.0
2423089635,ID,,,-8.703822,115.589139,,24.0,8.0,2019.0
2423088167,ID,,,-8.703822,115.589139,,24.0,8.0,2019.0
2423046791,MP,,,15.253419,145.774731,,13.0,7.0,2019.0
2423046328,ID,,,-5.6,106.55,,7.0,10.0,2018.0
2423044973,US,,,26.715342,-80.053375,,7.0,9.0,2019.0
2423015325,AU,,,-30.048941,114.954697,,6.0,9.0,2019.0
2422959211,PH,,,9.125058,123.217993,,25.0,6.0,2019.0
2422942831,AU,,,-23.037508,113.626301,,5.0,9.0,2019.0
2397703971,MX,,,20.461812,-87.008576,,18.0,8.0,2019.0
2397658085,VN,,,12.182184,109.29373,,29.0,8.0,2019.0
2397630924,PH,,,9.17269,123.255792,,20.0,6.0,2019.0
2397609047,AU,,,-14.915733,145.69095,,27.0,5.0,2007.0
2397535874,BZ,,,16.765779,-87.77183,,1.0,1.0,2018.0
2397518601,ID,,,-8.66907,115.548901,,23.0,8.0,2019.0
2397260325,CU,,,19.91968,-75.162528,,12.0,4.0,2018.0
2382905907,VN,"Ho Chi Min City, Viet Nam",,10.145,106.985001,,8.0,6.0,2006.0
2382905251,VN,"Ho Chi Min City, Viet Nam",,10.145,106.985001,,17.0,7.0,2006.0
2382904881,VN,"Ho Chi Min City, Viet Nam",,10.145,106.985001,,17.0,1.0,2006.0
2382898590,ID,,,-8.75,115.150002,,6.0,8.0,2010.0
2382896348,AU,"South Pinacles Softies (Shallow), Ningaloo Station, WA, Australia",,-22.80438,113.7045,18.0,29.0,5.0,2010.0
2366099616,ID,,,-8.248056,115.575556,,10.0,5.0,2015.0
236489168,TW,Taiwan Tungsha Tungsha(Taiwan Tungsha Tungsha),,20.66,116.78,,7.0,5.0,1990.0
2350422917,BS,,,24.028647,-74.495235,,27.0,1.0,2013.0
2350381675,FJ,,,-16.140516,179.84781,,12.0,2.0,2015.0
2350333023,MX,,,20.376664,-87.023627,,8.0,8.0,2019.0
